Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
34,6,2,1,0,False,True,False,False,True
34,9,1,1,1,False,False,True,False,True
44,6,2,1,0,False,True,False,False,True
32,2,1,1,0,True,False,False,True,False
36,8,2,0,0,True,False,False,True,False
29,4,2,1,0,False,False,True,False,True
55,8,1,1,1,True,False,False,True,False
24,0,2,1,1,False,False,True,False,True
34,9,2,1,1,False,False,True,False,True
40,1,2,1,0,False,True,False,False,True
38,5,1,1,1,False,True,False,False,True
33,3,3,1,0,False,True,False,True,False
39,8,1,0,1,True,False,False,True,False
50,5,2,1,1,False,True,False,True,False
29,2,2,1,1,True,False,False,False,True
26,7,2,0,0,True,False,False,False,True
58,2,1,1,0,True,False,False,True,False
52,1,1,0,1,True,False,False,True,False
40,5,1,0,1,False,False,True,True,False
20,8,2,1,1,True,False,False,False,True
34,9,2,1,0,False,False,True,False,True
35,8,2,0,1,True,False,False,True,False
40,4,1,1,1,True,False,False,False,True
34,9,2,1,0,True,False,False,True,False
41,2,1,1,0,False,True,False,True,False
53,6,1,0,0,True,False,False,False,True
37,3,1,0,1,False,False,True,False,True
54,3,1,1,1,False,True,False,True,False
48,5,1,1,0,False,False,True,False,True
25,10,1,0,1,True,False,False,False,True
41,5,3,0,0,True,False,False,False,True
47,2,2,1,1,False,False,True,False,True
40,8,2,1,0,False,True,False,False,True
41,1,2,0,0,True,False,False,False,True
58,4,1,1,0,False,False,True,True,False
39,5,2,1,0,False,False,True,True,False
34,5,1,1,0,False,False,True,False,True
40,10,2,1,0,False,False,True,False,True
61,5,1,1,1,False,False,True,True,False
27,9,2,1,0,True,False,False,True,False
36,7,1,0,1,False,True,False,False,True
50,4,2,1,0,False,True,False,False,True
39,2,2,1,1,False,True,False,True,False
38,0,1,1,0,True,False,False,True,False
30,5,1,1,1,True,False,False,False,True
50,4,1,0,1,False,True,False,False,True
26,3,1,1,1,False,False,True,True,False
65,4,1,1,0,False,True,False,False,True
37,9,1,1,0,True,False,False,False,True
40,9,2,0,1,True,False,False,True,False
29,1,2,1,0,False,True,False,False,True
64,1,2,1,1,True,False,False,False,True
44,4,2,1,0,True,False,False,False,True
46,10,1,1,0,True,False,False,True,False
33,0,1,1,0,True,False,False,True,False
28,5,1,1,1,False,True,False,False,True
34,2,2,0,0,True,False,False,False,True
30,7,2,1,0,True,False,False,False,True
35,0,2,0,1,False,True,False,True,False
32,5,1,0,1,False,False,True,False,True
31,10,1,1,0,False,True,False,True,False
38,2,1,1,1,False,False,True,True,False
38,2,2,0,0,True,False,False,True,False
38,1,1,1,1,True,False,False,False,True
33,4,1,1,0,True,False,False,True,False
30,1,2,1,0,True,False,False,False,True
39,7,2,0,1,True,False,False,False,True
23,8,1,0,0,False,False,True,True,False
44,1,1,0,1,False,True,False,True,False
34,2,2,1,0,True,False,False,False,True
38,6,2,1,0,False,True,False,True,False
38,8,1,1,0,False,False,True,False,True
53,4,1,1,0,True,False,False,True,False
27,10,2,1,0,True,False,False,False,True
39,2,2,1,0,False,True,False,True,False
49,4,2,1,0,False,True,False,True,False
41,0,1,1,1,False,True,False,True,False
37,6,1,1,0,True,False,False,False,True
30,4,1,0,1,True,False,False,False,True
40,9,2,0,0,True,False,False,False,True
71,4,2,1,1,False,False,True,False,True
60,0,1,0,1,False,True,False,True,False
35,9,2,1,0,False,True,False,False,True
32,8,4,1,1,False,True,False,True,False
50,4,2,1,1,False,False,True,True,False
29,5,1,1,0,False,False,True,False,True
35,0,2,0,1,True,False,False,False,True
51,9,2,0,0,True,False,False,False,True
29,2,1,1,0,True,False,False,False,True
44,10,1,1,0,False,True,False,False,True
34,3,2,1,1,True,False,False,False,True
30,4,1,0,0,True,False,False,False,True
33,5,1,1,0,False,True,False,False,True
32,2,1,1,1,False,True,False,False,True
29,0,1,0,0,True,False,False,True,False
34,7,1,1,1,False,False,True,False,True
49,8,2,1,0,False,False,True,False,True
52,5,1,0,0,True,False,False,True,False
44,5,4,0,0,True,False,False,False,True
79,0,2,0,1,True,False,False,True,False
35,4,1,0,0,False,True,False,True,False
25,5,2,1,0,True,False,False,False,True
34,2,2,1,1,True,False,False,True,False
30,8,2,1,1,False,True,False,True,False
52,4,2,1,1,True,False,False,False,True
37,7,1,1,0,True,False,False,False,True
42,9,2,1,0,True,False,False,True,False
38,7,1,1,1,True,False,False,True,False
39,2,2,1,1,False,False,True,True,False
56,9,1,1,0,True,False,False,True,False
27,7,2,1,0,True,False,False,True,False
43,9,2,1,1,True,False,False,False,True
61,8,1,1,0,False,True,False,True,False
34,5,2,0,1,False,False,True,True,False
41,4,1,1,0,False,False,True,True,False
35,3,2,1,1,False,False,True,False,True
24,7,1,1,0,True,False,False,False,True
28,3,2,0,1,False,False,True,True,False
35,9,2,0,1,False,True,False,True,False
47,0,2,1,1,False,True,False,True,False
40,6,2,1,1,True,False,False,False,True
35,6,1,1,0,True,False,False,False,True
32,5,1,1,0,True,False,False,False,True
37,2,2,1,1,True,False,False,False,True
58,7,1,1,0,True,False,False,False,True
38,3,1,1,1,False,True,False,True,False
48,10,3,1,1,True,False,False,False,True
24,7,2,0,0,False,False,True,False,True
35,5,1,1,1,False,True,False,False,True
36,5,2,1,1,True,False,False,False,True
41,5,2,1,1,True,False,False,True,False
30,2,2,1,1,True,False,False,False,True
51,3,1,1,1,True,False,False,True,False
53,6,1,0,1,False,False,True,True,False
41,3,2,1,0,False,False,True,True,False
28,1,2,1,1,False,True,False,False,True
35,1,2,1,1,False,True,False,False,True
39,0,2,1,1,True,False,False,True,False
42,4,3,1,0,True,False,False,True,False
40,8,2,1,0,True,False,False,False,True
37,9,2,1,1,True,False,False,False,True
41,9,1,1,0,False,False,True,False,True
27,7,1,1,1,False,False,True,True,False
38,0,2,1,1,False,False,True,False,True
45,7,1,0,0,True,False,False,False,True
30,0,1,1,0,False,True,False,True,False
41,5,2,0,1,False,False,True,False,True
32,10,1,1,1,True,False,False,False,True
29,3,2,1,1,False,False,True,False,True
60,5,2,0,0,True,False,False,True,False
28,8,1,1,0,True,False,False,False,True
40,8,2,1,0,True,False,False,False,True
33,10,2,0,0,False,True,False,True,False
33,1,1,1,1,False,True,False,True,False
35,6,1,0,1,True,False,False,True,False
46,8,1,0,1,True,False,False,True,False
33,7,2,1,1,True,False,False,True,False
66,2,2,0,1,False,False,True,False,True
45,8,1,0,0,False,True,False,False,True
60,3,1,0,0,True,False,False,True,False
35,6,1,1,1,True,False,False,True,False
37,1,2,0,1,True,False,False,True,False
37,4,1,0,0,True,False,False,False,True
30,3,1,1,1,True,False,False,False,True
66,9,1,1,0,True,False,False,True,False
41,5,1,1,1,True,False,False,False,True
28,3,2,1,0,False,False,True,True,False
51,10,2,1,0,False,True,False,False,True
30,2,1,1,0,True,False,False,False,True
42,2,2,0,1,False,False,True,True,False
47,1,1,1,0,False,True,False,True,False
34,2,2,0,0,True,False,False,True,False
37,1,1,1,0,True,False,False,False,True
37,4,2,1,0,False,False,True,True,False
30,8,2,1,0,True,False,False,False,True
54,5,1,1,0,True,False,False,False,True
51,10,3,1,0,True,False,False,False,True
61,1,1,1,0,True,False,False,False,True
32,9,1,0,0,False,False,True,False,True
36,3,1,1,0,False,False,True,True,False
57,1,2,1,1,False,False,True,True,False
38,3,2,1,0,True,False,False,False,True
29,1,2,0,0,True,False,False,True,False
57,3,2,1,1,False,True,False,True,False
32,3,1,1,1,True,False,False,True,False
37,0,1,1,1,True,False,False,True,False
57,2,3,1,0,False,False,True,True,False
30,6,1,0,0,False,True,False,True,False
34,9,2,1,1,True,False,False,False,True
41,7,2,1,0,True,False,False,False,True
41,0,1,1,1,True,False,False,False,True
36,10,1,1,1,False,False,True,False,True
38,3,1,1,1,False,True,False,True,False
44,3,2,1,0,True,False,False,False,True
38,7,1,1,0,False,False,True,False,True
36,6,2,1,0,False,True,False,False,True
26,5,2,0,1,True,False,False,True,False
63,1,2,1,1,False,False,True,True,False
33,10,1,1,0,True,False,False,False,True
29,7,2,1,0,False,False,True,False,True
31,1,1,0,1,False,False,True,True,False
65,7,1,1,1,True,False,False,False,True
45,8,1,0,0,False,True,False,False,True
30,9,1,0,0,True,False,False,False,True
40,6,2,1,0,True,False,False,False,True
32,5,2,1,1,False,False,True,False,True
30,9,2,1,1,False,False,True,False,True
22,2,2,1,0,True,False,False,False,True
32,0,1,1,0,True,False,False,True,False
49,4,1,1,1,False,True,False,False,True
45,4,2,0,0,False,False,True,False,True
42,3,2,1,1,True,False,False,True,False
45,3,2,1,1,False,True,False,True,False
28,2,2,1,0,True,False,False,False,True
22,7,2,1,0,False,True,False,False,True
41,5,1,1,1,True,False,False,False,True
40,4,2,1,0,False,False,True,False,True
36,1,1,1,1,True,False,False,True,False
37,3,1,1,0,True,False,False,False,True
37,2,1,1,0,False,True,False,True,False
42,1,1,1,0,False,True,False,False,True
32,9,2,1,1,True,False,False,True,False
38,4,2,0,0,True,False,False,False,True
42,7,2,0,0,True,False,False,True,False
42,0,1,1,1,False,False,True,False,True
43,3,2,0,0,True,False,False,True,False
35,6,2,1,1,True,False,False,True,False
34,8,2,0,1,False,True,False,False,True
38,6,2,0,0,True,False,False,False,True
35,8,1,1,1,False,False,True,False,True
35,7,1,1,1,False,False,True,True,False
30,4,1,1,1,False,True,False,True,False
36,6,2,1,1,False,True,False,False,True
36,2,2,0,0,False,True,False,True,False
36,6,2,1,0,False,False,True,True,False
33,8,1,0,1,True,False,False,False,True
39,5,2,1,1,False,False,True,False,True
36,5,1,1,1,True,False,False,False,True
35,7,1,1,1,True,False,False,True,False
42,2,1,1,1,True,False,False,False,True
33,9,2,1,1,False,False,True,True,False
49,3,1,0,0,True,False,False,True,False
77,6,1,1,0,False,True,False,True,False
34,6,2,1,0,False,False,True,False,True
39,6,1,1,1,True,False,False,False,True
53,2,1,1,1,True,False,False,True,False
31,9,1,1,0,True,False,False,True,False
28,5,2,1,0,True,False,False,True,False
31,6,2,1,1,False,False,True,False,True
39,1,1,1,0,False,False,True,True,False
33,8,1,1,1,True,False,False,True,False
41,8,2,0,0,True,False,False,False,True
44,3,3,1,1,False,True,False,True,False
23,9,1,0,1,False,False,True,True,False
50,3,2,0,0,True,False,False,False,True
30,7,2,1,0,True,False,False,True,False
37,6,2,1,0,True,False,False,False,True
32,5,1,0,0,False,True,False,False,True
32,6,1,1,0,False,True,False,True,False
55,10,1,1,0,True,False,False,True,False
36,8,2,0,0,False,False,True,False,True
37,6,1,0,1,False,True,False,False,True
34,10,2,0,0,False,False,True,True,False
34,4,1,1,1,True,False,False,False,True
37,3,2,1,1,True,False,False,False,True
35,3,2,1,1,False,True,False,False,True
25,4,1,0,1,False,False,True,True,False
38,1,1,0,0,True,False,False,True,False
35,8,1,0,0,True,False,False,True,False
38,8,2,0,0,False,False,True,False,True
25,2,1,1,1,False,False,True,False,True
64,4,2,1,1,True,False,False,False,True
57,7,1,0,1,False,True,False,False,True
35,6,1,1,0,False,True,False,True,False
30,1,1,0,1,True,False,False,False,True
50,8,2,0,1,True,False,False,False,True
67,5,2,0,1,False,False,True,False,True
37,9,1,1,0,True,False,False,False,True
42,2,2,0,1,True,False,False,True,False
37,6,2,1,1,True,False,False,False,True
55,1,1,0,1,False,False,True,False,True
54,4,1,1,0,True,False,False,True,False
35,7,1,1,0,False,True,False,True,False
39,2,1,1,0,True,False,False,False,True
26,6,1,0,1,True,False,False,False,True
21,8,1,1,0,True,False,False,True,False
42,1,1,0,1,False,False,True,False,True
24,7,1,1,0,True,False,False,True,False
50,3,2,1,0,True,False,False,False,True
36,2,2,1,0,True,False,False,True,False
49,8,2,0,0,False,False,True,True,False
76,10,1,0,1,True,False,False,False,True
52,2,2,1,1,False,False,True,False,True
43,7,2,1,0,False,True,False,False,True
33,2,2,0,1,True,False,False,False,True
32,0,2,0,0,True,False,False,True,False
34,7,2,1,1,True,False,False,False,True
37,4,1,1,0,False,False,True,False,True
33,9,2,1,1,True,False,False,False,True
33,7,2,1,1,False,True,False,True,False
34,7,2,0,0,False,False,True,False,True
41,3,2,1,0,True,False,False,True,False
35,4,2,0,0,False,False,True,False,True
37,6,2,1,0,False,True,False,False,True
46,10,1,1,0,True,False,False,False,True
60,4,1,1,1,True,False,False,True,False
19,9,1,0,0,True,False,False,False,True
34,5,1,1,0,True,False,False,True,False
36,5,1,1,1,False,True,False,False,True
31,3,1,1,1,True,False,False,True,False
38,6,1,1,1,False,True,False,False,True
75,10,2,1,1,False,False,True,True,False
29,4,2,1,0,False,False,True,True,False
23,4,2,1,0,False,True,False,False,True
38,6,1,1,1,False,False,True,True,False
41,2,1,1,0,True,False,False,True,False
38,6,1,1,1,False,False,True,False,True
28,4,2,1,0,False,False,True,True,False
30,8,2,1,1,True,False,False,True,False
45,6,3,1,1,False,True,False,True,False
48,9,4,0,0,True,False,False,False,True
38,5,1,0,1,False,True,False,False,True
38,2,2,1,0,True,False,False,False,True
23,5,2,1,1,False,True,False,False,True
42,3,2,0,0,True,False,False,False,True
35,8,1,1,0,False,True,False,False,True
57,3,1,1,0,False,True,False,True,False
38,8,2,1,0,True,False,False,True,False
50,8,1,0,1,False,False,True,False,True
31,4,2,1,0,True,False,False,True,False
47,1,1,0,0,True,False,False,True,False
40,2,1,1,0,False,False,True,False,True
47,1,2,0,1,True,False,False,False,True
48,3,1,1,0,False,True,False,True,False
27,2,1,1,1,True,False,False,False,True
20,1,1,0,0,True,False,False,False,True
40,1,2,1,0,True,False,False,True,False
36,1,1,1,0,True,False,False,False,True
38,9,1,1,0,False,False,True,True,False
32,4,2,1,0,True,False,False,True,False
40,4,1,0,1,False,True,False,False,True
20,8,1,1,0,False,False,True,False,True
24,6,2,1,0,True,False,False,False,True
37,9,2,1,1,False,True,False,False,True
48,4,1,1,0,True,False,False,False,True
27,1,1,0,1,True,False,False,True,False
35,3,1,1,0,True,False,False,False,True
37,8,3,1,0,False,False,True,True,False
34,3,2,1,1,True,False,False,True,False
35,7,3,1,0,True,False,False,False,True
26,2,2,1,1,False,False,True,True,False
37,4,2,1,0,True,False,False,False,True
27,5,2,1,0,True,False,False,False,True
25,4,2,1,1,False,True,False,False,True
47,3,2,0,0,True,False,False,True,False
21,9,2,1,1,False,False,True,True,False
36,6,3,1,1,False,False,True,False,True
32,9,1,1,1,True,False,False,False,True
51,2,1,0,0,True,False,False,True,False
62,3,1,1,1,False,False,True,False,True
48,9,1,1,0,False,False,True,False,True
43,10,2,0,0,False,False,True,False,True
47,9,1,1,0,True,False,False,True,False
50,6,1,0,0,True,False,False,False,True
67,5,2,1,1,False,False,True,False,True
71,5,1,0,1,True,False,False,False,True
36,5,1,1,1,True,False,False,False,True
52,7,1,1,1,True,False,False,False,True
39,1,1,0,0,True,False,False,True,False
38,10,2,1,0,True,False,False,True,False
44,5,3,1,1,False,False,True,True,False
37,5,2,0,1,True,False,False,False,True
25,5,2,0,0,True,False,False,True,False
20,4,2,1,1,True,False,False,True,False
41,6,1,1,0,False,False,True,True,False
33,1,2,0,0,True,False,False,True,False
32,0,1,1,1,False,False,True,True,False
28,6,2,1,0,False,False,True,False,True
28,2,2,0,0,True,False,False,False,True
46,7,1,1,0,False,True,False,False,True
38,2,2,1,1,False,True,False,True,False
35,10,2,1,0,True,False,False,False,True
43,3,1,1,0,False,False,True,False,True
31,7,1,0,1,True,False,False,True,False
53,8,1,1,1,False,False,True,False,True
67,4,1,1,1,False,False,True,True,False
38,2,1,1,1,False,True,False,False,True
38,3,1,0,0,False,True,False,False,True
30,6,1,1,1,False,False,True,False,True
33,3,1,1,0,False,True,False,False,True
39,0,2,1,0,False,False,True,True,False
48,8,1,1,0,True,False,False,True,False
28,2,1,1,1,True,False,False,False,True
29,4,1,1,1,True,False,False,True,False
34,8,2,1,1,True,False,False,False,True
39,5,2,1,0,False,False,True,True,False
33,7,2,1,1,False,True,False,True,False
71,0,2,0,1,True,False,False,False,True
52,1,1,1,1,False,True,False,True,False
36,7,1,1,1,True,False,False,False,True
47,3,2,1,0,False,False,True,False,True
37,3,2,1,1,True,False,False,True,False
42,7,2,0,0,False,False,True,True,False
45,9,1,1,0,True,False,False,True,False
64,2,1,1,1,True,False,False,True,False
29,10,2,1,1,False,False,True,False,True
33,8,1,1,1,False,True,False,False,True
39,3,1,1,1,True,False,False,False,True
50,9,1,1,1,True,False,False,True,False
48,0,1,0,0,True,False,False,False,True
62,7,1,0,0,False,True,False,True,False
47,9,1,0,0,True,False,False,True,False
40,2,2,0,0,True,False,False,True,False
42,7,1,1,1,True,False,False,False,True
44,6,2,0,0,True,False,False,True,False
42,8,1,1,0,True,False,False,False,True
31,2,1,1,1,True,False,False,True,False
39,5,2,0,0,False,False,True,False,True
34,0,2,0,1,True,False,False,False,True
31,3,1,0,0,False,True,False,True,False
42,9,2,1,1,False,True,False,False,True
35,2,2,1,1,True,False,False,True,False
59,7,1,0,1,True,False,False,False,True
50,1,1,1,1,False,False,True,False,True
38,1,1,0,0,False,False,True,True,False
32,7,2,0,0,True,False,False,True,False
38,5,1,0,0,True,False,False,True,False
36,4,2,1,0,True,False,False,True,False
